# LAMMPS data file written by OVITO Basic 3.6.0
9380 atoms
6024 bonds
6728 angles
10 atom types
6 bond types
8 angle types
-35.750523958 9.308676042 xlo xhi
2.783664711 62.183664711 ylo yhi
-87.004694181 -31.030694181 zlo zhi

Masses

1 40.08  # casl
2 28.086  # sc2
3 15.9994  # oc13
4 15.9994  # oc12
5 15.9994  # o*
6 1.00797  # h*
7 15.9994  # oc14
8 1.008  # hoy
9 15.9994  # Oh
10 1.008  # Ho

Atoms # full

1235 17 1 1.7000000000000000e+00 -3.4749176765999998e+01 8.6368074979999996e+00 -7.2024607605000000e+01 0 0 0
1236 17 1 1.7000000000000000e+00 -3.1854129723000000e+01 6.7610064180000000e+00 -7.3997691141999994e+01 0 0 0
1237 17 2 1.0000000000000000e+00 -3.4675955668000000e+01 8.2992266079999997e+00 -7.5103177588999998e+01 0 0 0
1238 17 2 1.0000000000000000e+00 -3.4715382542000000e+01 5.1694511329999999e+00 -7.5105976335999998e+01 0 0 0
1239 17 3 -1.1000000000000001e+00 -3.4664691038000001e+01 9.2273913190000005e+00 -7.6513722494999996e+01 0 0 0
1240 17 4 -5.0000000000000000e-01 -3.4619631849000001e+01 6.7995740070000004e+00 -7.5690904528999994e+01 0 0 0
1241 17 3 -1.1000000000000001e+00 -3.3425565679999998e+01 8.7268351030000009e+00 -7.4213190936999993e+01 0 0 0
1243 17 3 -1.1000000000000001e+00 -3.4625264164000001e+01 4.3604418530000002e+00 -7.6502527505000003e+01 0 0 0
1245 17 1 1.7000000000000000e+00 -3.1932983137000001e+01 1.0502930047000000e+01 -7.3994892394999994e+01 0 0 0
1246 17 1 1.7000000000000000e+00 -3.4670323353000001e+01 4.8948838680000000e+00 -7.2021808858000000e+01 0 0 0
1247 17 2 1.0000000000000000e+00 -3.1859762038000000e+01 1.0165349157000000e+01 -7.0916322410999996e+01 0 0 0
1248 17 2 1.0000000000000000e+00 -3.1899188912000000e+01 7.0355736819999999e+00 -7.0913523663999996e+01 0 0 0
1249 17 3 -1.1000000000000001e+00 -3.1848497409000000e+01 3.6685138679999998e+00 -6.9505777504999998e+01 0 0 0
1250 17 4 -5.0000000000000000e-01 -3.1803438219000000e+01 8.6656965560000003e+00 -7.0328595471000000e+01 0 0 0
1251 17 3 -1.1000000000000001e+00 -3.3166475845000001e+01 1.0390943209000000e+01 -7.1792315326999997e+01 0 0 0
1252 17 5 -8.1999999999999995e-01 -3.4439395427000001e+01 4.8697058100000001e+00 -6.9640115293999997e+01 0 0 0
1253 17 3 -1.1000000000000001e+00 -3.1809070534000000e+01 6.2265644020000002e+00 -6.9516972495000005e+01 0 0 0
1254 17 3 -1.1000000000000001e+00 -3.3262226538000000e+01 6.9119951280000000e+00 -7.1797912820999997e+01 0 0 0
1255 17 3 -1.1000000000000001e+00 -3.0553026608000000e+01 6.6875964410000002e+00 -7.1803510316000001e+01 0 0 0
1257 17 6 4.0999999999999998e-01 -3.4094182203999999e+01 5.6652590160000003e+00 -6.9176740726999995e+01 0 0 0
1258 17 6 4.0999999999999998e-01 -3.3760170989000002e+01 4.2160754469999997e+00 -6.9345095295999997e+01 0 0 0
1262 17 6 4.0999999999999998e-01 -3.0559718654000001e+01 8.5705457610000000e+00 -6.8553117462000003e+01 0 0 0
1264 18 1 1.7000000000000000e+00 -2.3484376766000000e+01 8.6368074979999996e+00 -7.2024607605000000e+01 0 0 0
1265 18 1 1.7000000000000000e+00 -2.0589329722999999e+01 6.7610064180000000e+00 -7.3997691141999994e+01 0 0 0
1266 18 2 1.0000000000000000e+00 -2.3411155667999999e+01 8.2992266079999997e+00 -7.5103177588999998e+01 0 0 0
1267 18 2 1.0000000000000000e+00 -2.3450582541999999e+01 5.1694511329999999e+00 -7.5105976335999998e+01 0 0 0
1268 18 3 -1.1000000000000001e+00 -2.3399891038000000e+01 9.2273913190000005e+00 -7.6513722494999996e+01 0 0 0
1269 18 4 -5.0000000000000000e-01 -2.3354831849000000e+01 6.7995740070000004e+00 -7.5690904528999994e+01 0 0 0
1270 18 3 -1.1000000000000001e+00 -2.2160765680000001e+01 8.7268351030000009e+00 -7.4213190936999993e+01 0 0 0
1271 18 3 -1.1000000000000001e+00 -2.4717869474000000e+01 8.5248206579999994e+00 -7.4227184672999996e+01 0 0 0
1272 18 3 -1.1000000000000001e+00 -2.3360464164000000e+01 4.3604418530000002e+00 -7.6502527505000003e+01 0 0 0
1273 18 3 -1.1000000000000001e+00 -2.4813620167000000e+01 5.0458725780000000e+00 -7.4221587178999997e+01 0 0 0
1274 18 1 1.7000000000000000e+00 -2.0668183137000000e+01 1.0502930047000000e+01 -7.3994892394999994e+01 0 0 0
1275 18 1 1.7000000000000000e+00 -2.3405523353000000e+01 4.8948838680000000e+00 -7.2021808858000000e+01 0 0 0
1276 18 2 1.0000000000000000e+00 -2.0594962037999998e+01 1.0165349157000000e+01 -7.0916322410999996e+01 0 0 0
1277 18 2 1.0000000000000000e+00 -2.0634388911999999e+01 7.0355736819999999e+00 -7.0913523663999996e+01 0 0 0
1278 18 3 -1.1000000000000001e+00 -2.0583697408999999e+01 3.6685138679999998e+00 -6.9505777504999998e+01 0 0 0
1279 18 4 -5.0000000000000000e-01 -2.0538638218999999e+01 8.6656965560000003e+00 -7.0328595471000000e+01 0 0 0
1280 18 3 -1.1000000000000001e+00 -2.1901675845000000e+01 1.0390943209000000e+01 -7.1792315326999997e+01 0 0 0
1281 18 5 -8.1999999999999995e-01 -2.3174595427000000e+01 4.8697058100000001e+00 -6.9640115293999997e+01 0 0 0
1282 18 3 -1.1000000000000001e+00 -2.0544270533999999e+01 6.2265644020000002e+00 -6.9516972495000005e+01 0 0 0
1283 18 3 -1.1000000000000001e+00 -2.1997426537999999e+01 6.9119951280000000e+00 -7.1797912820999997e+01 0 0 0
1284 18 3 -1.1000000000000001e+00 -1.9288226607999999e+01 6.6875964410000002e+00 -7.1803510316000001e+01 0 0 0
1286 18 6 4.0999999999999998e-01 -2.2829382204000002e+01 5.6652590160000003e+00 -6.9176740726999995e+01 0 0 0
1287 18 6 4.0999999999999998e-01 -2.2495370989000001e+01 4.2160754469999997e+00 -6.9345095295999997e+01 0 0 0
1291 18 6 4.0999999999999998e-01 -1.9294918654000000e+01 8.5705457610000000e+00 -6.8553117462000003e+01 0 0 0
1300 19 3 -1.1000000000000001e+00 -1.3453069473999999e+01 8.5248206579999994e+00 -7.4227184672999996e+01 0 0 0
1302 19 3 -1.1000000000000001e+00 -1.3548820167000001e+01 5.0458725780000000e+00 -7.4221587178999997e+01 0 0 0
1351 21 1 1.7000000000000000e+00 -3.4749176765999998e+01 1.6061807498000000e+01 -7.2024607605000000e+01 0 0 0
1352 21 1 1.7000000000000000e+00 -3.1854129723000000e+01 1.4186006418000000e+01 -7.3997691141999994e+01 0 0 0
1353 21 2 1.0000000000000000e+00 -3.4675955668000000e+01 1.5724226608000000e+01 -7.5103177588999998e+01 0 0 0
1354 21 2 1.0000000000000000e+00 -3.4715382542000000e+01 1.2594451133000000e+01 -7.5105976335999998e+01 0 0 0
1355 21 3 -1.1000000000000001e+00 -3.4664691038000001e+01 1.6652391318999999e+01 -7.6513722494999996e+01 0 0 0
1356 21 4 -5.0000000000000000e-01 -3.4619631849000001e+01 1.4224574006999999e+01 -7.5690904528999994e+01 0 0 0
1357 21 3 -1.1000000000000001e+00 -3.3425565679999998e+01 1.6151835103000000e+01 -7.4213190936999993e+01 0 0 0
1359 21 3 -1.1000000000000001e+00 -3.4625264164000001e+01 1.1785441853000000e+01 -7.6502527505000003e+01 0 0 0
1362 21 1 1.7000000000000000e+00 -3.4670323353000001e+01 1.2319883868000000e+01 -7.2021808858000000e+01 0 0 0
1363 21 2 1.0000000000000000e+00 -3.1859762038000000e+01 1.7590349156999999e+01 -7.0916322410999996e+01 0 0 0
1364 21 2 1.0000000000000000e+00 -3.1899188912000000e+01 1.4460573682000000e+01 -7.0913523663999996e+01 0 0 0
1365 21 3 -1.1000000000000001e+00 -3.1848497409000000e+01 1.1093513868000000e+01 -6.9505777504999998e+01 0 0 0
1366 21 4 -5.0000000000000000e-01 -3.1803438219000000e+01 1.6090696556000001e+01 -7.0328595471000000e+01 0 0 0
1368 21 5 -8.1999999999999995e-01 -3.4439395427000001e+01 1.2294705810000000e+01 -6.9640115293999997e+01 0 0 0
1369 21 3 -1.1000000000000001e+00 -3.1809070534000000e+01 1.3651564402000000e+01 -6.9516972495000005e+01 0 0 0
1370 21 3 -1.1000000000000001e+00 -3.3262226538000000e+01 1.4336995128000000e+01 -7.1797912820999997e+01 0 0 0
1371 21 3 -1.1000000000000001e+00 -3.0553026608000000e+01 1.4112596441000001e+01 -7.1803510316000001e+01 0 0 0
1373 21 6 4.0999999999999998e-01 -3.4094182203999999e+01 1.3090259015999999e+01 -6.9176740726999995e+01 0 0 0
1374 21 6 4.0999999999999998e-01 -3.3760170989000002e+01 1.1641075447000000e+01 -6.9345095295999997e+01 0 0 0
