# LAMMPS data file: PEG + water + CSH

41443 atoms
27701 bonds
18832 angles
2181 dihedrals
1064 impropers

25 atom types
21 bond types
37 angle types
34 dihedral types
22 improper types

-22.529600000000002 22.529600000000002 xlo xhi
-29.7 29.7 ylo yhi
-102.45095391330312 52.70707978330313 zlo zhi

Masses

1 12.01115 # c3
2 1.00797 # hc
3 12.01115 # c2
4 12.01115 # c
5 12.01115 # c-
6 15.9994 # o-
7 1.0 # c_1
8 1.0 # o_1
9 12.01115 # ce1
10 1.00797 # he1
11 1.0 # o_2
12 15.9994 # oe1
13 40.08 # ca++
14 1.00797 # h*
15 15.9994 # o*
16 40.08 # casl
17 28.086 # sc2
18 15.9994 # oc13
19 15.9994 # oc12
20 15.9994 # o*
21 1.00797 # h*
22 15.9994 # oc14
23 1.008 # hoy
24 15.9994 # Oh
25 1.008 # Ho

Atoms

1 1 1 0.65 9.084779171000001 0.08742147699999947 -14.126279609303126
2 1 2 -0.053 8.160302750000003 -0.9569214650000006 -13.468739255303127
3 1 3 -0.106 8.914842143000001 -1.5665598599999981 -12.26844099130313
4 1 4 0.053 8.190682080000002 -2.1307592649999982 -11.592659695303126
5 1 4 0.053 9.384634573000003 -0.7056332750000003 -11.690220474303125
6 1 2 -0.053 10.023190793000001 -2.5587971289999984 -12.688107951303124
7 1 5 -0.106 10.890370821000001 -2.8861711549999995 -11.459208499303124
8 1 3 -0.106 9.408344343000003 -3.8972369560000004 -13.147196812303129
9 1 4 0.053 8.794014158000003 -4.333312622000001 -12.291786854303126
10 1 4 0.053 8.742378478000003 -3.768095674999998 -14.060151673303125
11 1 4 0.053 10.237534037 -3.3386456329999987 -10.641507900303125
12 1 4 0.053 11.377390372000004 -1.9300158279999984 -11.074316170303128
13 1 4 0.053 11.699603959000004 -3.632598398999999 -11.757905675303128
14 1 6 0.5 10.937627455000001 -1.9709728169999998 -13.780307108303127
15 1 7 -0.625 12.061626203 -1.0379054809999992 -13.39873255230313
16 1 7 -0.625 10.800008266999999 -2.434154779 -15.211379979303125
17 1 8 -0.45 10.038621775 0.8759279530000015 -13.261301576303126
18 1 3 -0.106 6.817654726000001 -0.30950529200000076 -13.052063520303129
19 1 4 0.053 6.327358606000001 0.1234309610000004 -13.983925363303129
20 1 5 -0.106 7.858726391000001 -2.103090555999998 -14.44426024030313
21 1 4 0.053 7.338222672000001 -1.7059168509999978 -15.371611555303126
22 1 4 0.053 7.196440079000002 -2.878129703999999 -13.934551645303124
23 1 4 0.053 8.838508254 -2.589076391999999 -14.761852205303128
24 1 2 -0.053 6.887967663000001 0.8018052100000013 -11.983859966303129
25 1 5 -0.106 7.528742934 0.2616583659999989 -10.691967705303128
26 1 6 0.5 7.709980835000003 1.9961751350000014 -12.499781656303128
27 1 7 -0.625 7.675689374000001 2.355671703999999 -13.966741818303127
28 1 4 0.053 8.606823188000003 -0.044337053999999654 -10.883464438303129
29 1 4 0.053 6.933166581000002 -0.6352629870000008 -10.317657518303129
30 1 4 0.053 7.516123672000003 1.0823696550000008 -9.90099078930313
31 1 4 0.053 6.1545602320000015 -1.1384002389999992 -12.636698233303129
32 1 7 -0.625 8.640724615000003 2.729740714000002 -11.564535250303123
33 1 3 -0.106 5.467238342000002 1.2478910200000009 -11.571888617303124
34 1 4 0.053 4.884858190000003 0.31522681499999905 -11.276950964303126
35 1 2 -0.053 4.671164689000001 2.0768952290000016 -12.604643104303129
36 1 5 -0.106 4.450592963000002 1.3314288669999996 -13.93230455830313
37 1 3 -0.106 3.323388621000003 2.4716118750000007 -11.973320069303128
38 1 2 -0.053 2.3011390680000012 1.3226526410000012 -11.923139820303128
39 1 6 0.5 1.2214500230000027 1.6769340570000004 -10.88405768630313
40 1 4 0.053 2.839828284000003 3.3229762019999995 -12.556427485303125
41 1 7 -0.625 -0.12073807899999878 0.9866314660000022 -10.92811989630313
42 1 3 -0.106 1.6052652220000034 1.1333768020000008 -13.289591716303129
43 1 2 -0.053 1.0149961990000023 2.460539751999999 -13.825634512303125
44 1 1 0.65 -0.00699507399999888 2.1122495830000005 -14.91809149330313
45 1 5 -0.106 0.4242212320000007 3.2878661210000004 -12.667959822303125
46 1 4 0.053 3.5533492950000003 2.8288548959999993 -10.915540704303126
47 1 4 0.053 3.8517666560000023 1.9877674869999993 -14.645423058303123
48 1 4 0.053 3.8734934720000034 0.36758574299999935 -13.735726221303125
49 1 4 0.053 5.460620178000003 1.085749804999999 -14.398142992303129
50 1 4 0.053 -0.008076470999998975 4.271183329000003 -13.040007862303128
51 1 5 -0.106 2.9532768340000004 0.007115083000002187 -11.464960284303125
